ID,Airport,City,Country,Code
7897,Mamitupo,Mamitupo,Panama,MPU
7898,Huai An Lianshui Airport,Huai An,China,HIA
7901,El Porvenir,El Porvenir,Panama,PVE
7902,Oshawa Airport,Oshawa,Canada,YOO
7905,Lahr Airport,Lahr,Germany,LHA
7909,Sun Island Airport,South Aari Atoll,Maldives,MSI
7911,Herrera International Airport,Santo Domingo,Dominican Republic,HEX
7912,Cooinda,Cooinda,Australia,CDA
7913,Jabiru,Jabiru,Australia,JAB
7919,Regensburg HBF,Regensburg,Germany,RGB
7920,Treuchtlingen BF,Treuchtlingen,Germany,TLG
7924,Hastings Airport,Freetown,Sierra Leone,HGS
7932,Gunsa,Shiquanhe,China,NGQ
7933,Magdeburg-Cochstedt,Cochstedt,Germany,CSO
7934,Wurzburg HBF,Wurzburg,Germany,WZB
7946,Tureia Airport,Tureia,French Polynesia,ZTA
7962,Puerto Obaldia,Puerto Obaldia,Panama,PUE
7963,Kerch Intl,Kerch,Ukraine,KHC
7968,Train Station,Ottawa,Canada,XDS
7969,Train Station,Belleville,Canada,XVV
7970,Train Station,Edmonton,Canada,XZL
7972,Sentral,Kuala Lumpur,Malaysia,XKL
7973,Train Station,Churchill,Canada,XAD
7974,Train Station,Winnipeg,Canada,XEF
7976,Ukunda Airport,Ukunda,Kenya,UKA
7987,Mackenzie Airport,Mackenzie British Columbia,Canada,YZY
7994,KIEV  INTERNATIONAL AIRPORT,KIEV,Ukraine,KIP
7996,Bamberg BF,Bamberg,Germany,BAM
7997,Ingolstadt BF,Ingolstadt,Germany,IGS
8000,Gostomel Antonov,Kiev,Ukraine,GML
8015,Frankfurt-Main Hauptbahnhof,Frankfurt,Germany,ZRB
8019,Praha hlavni nadrazi,Prague,Czech Republic,XYG
8024,St Pancras Railway Station,London,UK,QQS
8028,Ulusaba Airstrip,Ulusaba,Namibia,ULX
8029,RADOM,RADOM,Poland,QXR
8031,Calgary Springbank Airport,Calgary,Canada,YBW
8032,Golden Airport,Golden,Canada,YGE
8033,Revelstoke Airport,Revelstoke,Canada,YRV
8041,Tula,Tula,Russia,TYA
8043,Zhongwei Xiangshan Airport,Zhongwei,China,ZHY
8053,Khwai River Lodge,Khwai River,Botswana,KHW
8055,Taichung Airport,Taichung,Taiwan,TXG
8068,Samsun ,Samsun,Turkey,SSX
8069,Ye,Ye,Burma,XYE
8071,Kingston Train Station,Kingston,Canada,XEG
8072,Dorval Railway Station,Dorval,Canada,XAX
8076,Dubai Al Maktoum,Dubai,UAE,DWC
8078,Bandanaira Airport,Bandanaira-Naira Island,Indonesia,NDA
8079,Megeve Airport,Verdun,France,MVV
8080,Meribel Airport,Ajaccio,France,MFX
8082,Tianyang,Baise,China,AEB
8083,Okaukuejo Airport,Okaukuejo,Namibia,OKF
8084,Mokuti Lodge Airport,Mokuti Lodge,Namibia,OKU
8113,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,PSH
8127,FOB Salerno,Khost,Afghanistan,KHT
8130,NAYPYITAW,NAYPYITAW,Burma,NYT
8146,Sharona,Sharona,Afghanistan,AZ3
8147,Pembroke Airport,Pembroke,Canada,YTA
8148,Tsumeb Airport,Tsumeb,Namibia,TSB
8149,Suffield Heliport,Suffield,Canada,YSD
8152,Aeroporto Blumenau,BLUMENAU,Brazil,BNU
8155,Aeroclub Sibiu,Sibiu,Romania,SIB
8158,Aeroclub Cioca,Timisoara,Romania,CIO
8175,Big Bay Water Aerodrome,Big Bay,Canada,YRR
8177,Cornwall Regional Airport,Cornwall,Canada,YCC
8180,Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA
8183,Aeroclub Deva,Deva,Romania,DVA
8184,Aeroclub Cluj,Dezmir,Romania,DZM
8193,MOW,Moscow,Russia,MOW
8204,Achutupo Airport,Achutupo,Panama,ACU
8205,Tubuala Airport,Tubuala,Panama,TUW
8206,Garachine Airport,Garachine,Panama,GHE
8207,Mulatupo Airport,Mulatupo,Panama,MPP
8208,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY
8209,Vinnitsa,Vinnitsa,Ukraine,VIN
8214,Angers St Laud,Angers,France,QXG
8217,Kegaska Airport,Kegaska,Canada,ZKG
8218,Black Tickle Airport,Black Tickle,Canada,YBI
8223,Trail Airport,Trail,Canada,YZZ
8225,Arctic Bay Airport,Arctic Bay,Canada,YAB
8227,Hector Silva Airstrip,Belmopan,Belize,BCV
8229,Maripasoula Airport,Maripasoula,French Guiana,MPY
8230,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,LDX
8231,Cayana Airstrip,Cayana,Suriname,AAJ
8232,Laduani Airstrip,Laduani,Suriname,LDO
8233,Kanas Airport,Burqin,China,KJI
8234,Capurgana Airport,Capurgana,Colombia,CPB
8235,Sohag International,Sohag,Egypt,HMB
8236,Rivera International Airport,Rivera,Uruguay,RVY
8237,Patos de Minas Airport,Patos de Minas,Brazil,POJ
8238,Bauru-Arealva,Bauru,Brazil,JTC
8239,Ourilandia do Norte Airport,Ourilandia do Norte,Brazil,OIA
8240,Redencao Airport,Redencao,Brazil,RDC
8241,Sao Felix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX
8242,Bonito Airport,Bointo,Brazil,BYO
8243,Sao Felix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO
8244,Carlos Alberto da Costa Neves Airport,Cacador,Brazil,CFC
8245,Carauari Airport,Carauari,Brazil,CAF
8247,Amaury Feitosa Tomaz Airport,Eirunepe,Brazil,ERN
8248,Concordia Airport,Concordia,Brazil,CCI
8249,Paulo Abdala Airport,Francisco Beltrao,Brazil,FBE
8250,Confresa Airport,Confresa,Brazil,CFO
8253,Orlando de Carvalho Airport,Umuarama,Brazil,UMU
8254,Diamantina Airport,Diamantina,Brazil,DTI
8255,Fonte Boa Airport,Fonte Boa,Brazil,FBA
8256,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,OLC
8257,Humaita Airport,Humaita,Brazil,HUW
8258,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,IRZ
8259,Oriximina Airport,Oriximina,Brazil,ORX
8260,Una-Comandatuba Airport,Una,Brazil,UNA
8265,Telfer Airport,Telfer,Australia,TEF
8266,Gazipasa Airport,Alanya,Turkey,GZP
8269,Londolozi,Londolozi,SA,LDZ
8272,Singita Sabi Sands,Sabi Sands,SA,INY
8328,Poltava,Poltava,Ukraine,PLV
8332,Wau Airport,Wau,Sudan,WUU
8333,Humera Airport,Humera,Ethiopia,HUE
8334,Moyale Airport,Moyale,Kenya,OYL
8336,Yengema Airport,Yengema,Sierra Leone,WYE
8337,Gbangbatok Airport,Gbangbatok,Sierra Leone,GBK
8346,Gimpo International Airpot,Seoul,South Korea,SEL
8348,Renmark,Renmark,Australia,RMK
8355,Keewaywin,Keewaywin,Canada,KEW
8356,Marathon,Marathon,Canada,YSP
8357,Rene Fontaine,Hearst,Canada,YHF
8358,Hornepayne,Hornepayne,Canada,YHN
8359,Kirkland Lake,Kirkland Lake,Canada,YKX
8360,Manitouwadge,Manitouwadge,Canada,YMG
8361,Wawa,Wawa,Canada,YXZ
8362,Manitoulin East,Manitowaning,Canada,YEM
8365,Brantford,Brantford,Canada,YFD
8378,Nicosia International Airport,Nicosia,Cyprus,NIC
8380,Mallacoota Airport,Mallacoota,Australia,XMC
8381,Prince Abdul Majeed Airport,Al-Ula,Saudi Arabia,ULH
8395,Yuendumu ,Yuendumu ,Australia,YUE
8396,Gare de Strasbourg,Strasbourg,France,XWG
8399,Guangzhou South Railway Station,Guangzhou,China,GZS
8401,Lombok International Airport,Praya,Indonesia,LOP
8402,Marmul,Marmul,Oman,OMM
8404,South Cariboo Regional Airport,108 Mile Ranch,Canada,ZML
8407,Hebei Handan Airport,Handan,China,HDG
8414,Warsaw Modlin,Warsaw,Poland,WMI
8417,Jixi Airport,Jixi,China,JXA
8423,Gimli Industrial Park Airport,Gimli,Canada,YGM
8428,Beloyarsky,Beloyarsky,Russia,EYK
8431,Taytay Sandoval,Taytay,Philippines,RZP
8436,Otaru,Otaru,Japan,QOT
8442,Shigatse Peace Airport,Shigatse,China,RKZ
8463,Vieste Heliport,Vieste,Italy,VIF
8468,Khmeinitskiy,Khmeinitskiy,Ukraine,HMJ
8469,Hiroshima-Nishi,Hiroshima,Japan,HIW
8477,Bob Quinn Lake,Bob Quinn Lake,Canada,YBO
8481,Fox Glacier Airstrip,Fox Glacier,NZ,FGL
8482,Grabtsevo,Kaluga,Russia,KLF
8484,Central Station,Stockholm,Sweden,XEV
8485,Central Station,Uppsala,Sweden,QYX
8486,Centraal,Rotterdam,Netherlands,QRH
8487,Holesovice,Praha,Czech Republic,XYJ
8488,Hauptbahnhof,Bonn,Germany,BNJ
8489,Central,Copenhagen,Denmark,ZGH
8490,Hauptbahnhof,Salzburg,Austria,ZSB
8491,Centraal,Antwerp,Belgium,ZWE
8492,Ellisras,Lephalale,SA,ELL
8567,Scatsta Airport,Scatsta,UK,SCS
8584,Zoo,Berlin,Germany,QWC
8585,Frankfurt Oder Hbf,Frankfurt Oder,Germany,ZFR
8586,Gare de Lyon,Paris,France,PLY
8587,Gare de LEst,Paris,France,XHP
8588,All Airports,Paris,France,PAR
8589,Ostbahnhof,Berlin,Germany,BHF
8590,All Airports,London,UK,LON
8594,All Airports,Tokyo,Japan,TYO
8595,All Airports,Beijing,China,BJS
8596,All Airports,Milan,Italy,MIL
8598,All Airports,Montreal,Canada,YMQ
8599,All Airports,Toronto,Canada,YTO
8602,Gesundbrunnen,Berlin,Germany,BGS
8605,Sun Moon Lake Airport,Sun Moon Lake,Taiwan,SMT
8613,Buochs Airport,Buochs,Switzerland,BXO
8628,Uummannaq Heliport,Uummannaq,Greenland,UMD
8630,Bayannur,Bayannur,China,RLK
8663,Trois Rivieres Airport,Trois Rivieres,Canada,YRQ
8669,Perth Scone Airport,Perth,UK,PSL
8682,Soderhamn Airport,Soderhamn,Sweden,SOO
8684,Saravane Airport,Saravane,Laos,VNA
8695,Dikson Airport,Dikson,Russia,DKS
8697,Bogande Airport,Bogande,Canada,XBG
8698,Bantry Aerodrome,Bantry,Ireland,BYT
8699,Reeroe Airport,Caherciveen,Ireland,CHE
8702,Alldays Airport,Alldays,SA,ADY
8712,Garissa,Garissa,Kenya,GAS
8713,Hola,Hola,Kenya,HOA
8716,Kalokol,Kalokol,Kenya,KLK
8717,Kericho,Kericho,Kenya,KEY
8718,Kilaguni,Kilaguni,Kenya,ILU
8719,Kerio Valley,Kimwarer,Kenya,KRV
8720,Andavadoaka,Andavadoaka,Madagascar,DVD
8721,Antsirabe,Antsirabe,Madagascar,ATJ
8722,Bekily,Bekily,Madagascar,OVA
8732,London - Kings Cross,London,UK,QQK
8733,Stevenage Railway Station,Stevenage,UK,XVJ
8734,Peterborough Railway Station,Peterborough,UK,XVH
8735,Pomalaa,Pomalaa,Indonesia,PUM
8739,Whittlesford Parkway Rail Station,Whittlesford,UK,WLF
8740,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK
8749,Hannover Messe-Heliport,Hannover,Germany,ZVM
8750,Peenemunde Airfield,Peenemunde,Germany,PEF
8761,Tiputini,Tiputini,Ecuador,TPN
8762,Shell Mera,Pastaza,Ecuador,PTZ
8768,Liege-Guillemins Railway Station,Liege,Belgium,XHN
8770,Wyk auf Foehr,Wyk,Germany,OHR
8773,Bost Airport,Lashkar Gah,Afghanistan,BST
8774,Lankaran International Airport,Lankaran,Azerbaijan,LLK
8775,Qabala Airport,Qabala,Azerbaijan,GBB
8776,Zaqatala International Airport,Zaqatala,Azerbaijan,ZTU
8781,Zhoubai,Qianjiang,China,JIQ
8782,Mendeleevo,Yuzhno-Kurilsk,Russia,DEE
8785,Sondok Airport,Hamhung,North Korea,DSO
8786,Samjiyon Airport,Samjiyon,North Korea,YJS
8963,Bromont Airport,Bromont,Canada,ZBM
8810,Hamburg Hbf,Hamburg,Germany,ZMB
8813,Duxford Aerodrome,Duxford,UK,QFO
8820,Great Keppel Island,Great Keppel Island,Australia,GKL
8821,Roper Bar,Roper Bar,Australia,RPB
8823,Innisfail,Innisfail,Australia,IFL
8825,Bamyan Airport,Bamyan,Afghanistan,BIN
8826,Changbaishan Airport,Baishan,China,NBS
8830,Chongjin Airport,Chongjin,North Korea,RGO
8831,Moomba,Moomba,Australia,MOO
8832,Lublin,Lublin,Poland,LUZ
8840,Maamigili Airport,Maamigili,Maldives,VAM
8841,Hilton Iru fushi,Maldives Hilton Iru fushi,Maldives,IRU
8842,Dhigurah Centara Grand Maldives,Dhigurah,Maldives,DHG
8845,Yongzhou Lingling Airport,Yongzhou,China,LLF
8846,Losinj Airport,Mali Losinj,Croatia,LSZ
8847,Onslow ,Onslow,Australia,ONS
8848,Theodore,Theodore,Australia,TDR
8849,RUDNIKI ,RUDNIKI,Poland,CZW
8852,Gilberto Lavaque,Cafayate,Argentina,CFX
8858,Sannvhe,Tangshan,China,TVS
8876,Yangzhou Taizhou Airport,Yangzhou,China,YTY
8880,Kissidougou,Kissidougou,Guinea,KSI
8881,Pecs,Pecs,Hungary,QPJ
8889,Tianshui Airport,Tianshui,China,THQ
8892,Kooddoo,Kooddoo,Maldives,GKK
8894,Rochester Airport,Rochester,UK,RCS
8904,Albian Aerodrome,Wood Buffalo,Canada,JHL
8913,Kankan,Kankan,Guinea,KNN
8914,Termal,Rio Hondo,Argentina,RHD
8918,Keetmanshoop,Keetmanshoop,Namibia,KMP
8921,Kangding Airport,Kangding,China,KGT
8924,Veliky Ustyug,Veliky Ustyug,Russia,VUS
8926,Turpan,Turpan,China,TLQ
8942,Ndutu,Ndutu,Tanzania,DUU
8943,Cuamba,Cuamba,Mozambique,FXO
8944,Bodaibo,Bodaibo,Russia,ODO
8946,Zhytomyr,Zhytomyr,Ukraine,ZTR
8949,Mattala Rajapaksa Intl.,Mattala,Sri Lanka,HRI
8952,Botucatu,Botucatu,Brazil,QCJ
8954,Sao Carlos TAM,Sao Carlos,Brazil,QSC
8961,Sir Bani Yas Island,Sir Bani Yas Island,UAE,XSB
8962,Dalma Airport,Dalma Island,UAE,ZDY
8964,Playa del Carmen Airport,Playa del Carmen,Mexico,PCM
8966,Kratie Airport,Kratie,Cambodia,KTI
8971,Guyuan,Guyuan,China,GYU
8974,Changhai,Changhai,China,CNI
8975,Redhill Aerodrome,Redhill,UK,KRH
8979,Jiagedaqi Airport,Jiagedaqi District,China,JGD
8980,Chinchilla,Chinchilla,Australia,CCL
8983,Motueka,Motueka,NZ,MZP
8984,Shute Harbour,Shute Harbour,Australia,JHQ
8994,Shepparton,Shepparton,Australia,SHT
8995,Temora,Temora,Australia,TEM
8996,Gayndah,Gayndah,Australia,GAH
8997,Popondetta,Popondetta,Papua New Guinea,EIA
8998,Wilcannia,Wilcannia,Australia,WIO
9025,Bijie Feixiong Airport,Bijie,China,BFJ
9026,Lensk,Lensk,Russia,ULK
9043,Igdir,Igdir,Turkey,IGD
9044,Sanliurfa GAP,Sanliurfa,Turkey,GNY
9045,Zafer,Kutahya,Turkey,KZR
9048,Velikiye Luki,Velikiye Luki,Russia,VLU
9053,Yelahanka AFB,Bangalore,India,YLK
9060,Ulithi,Ulithi,Micronesia,ULI
9064,Balkanabat,Balkanabat,Turkmenistan,BKN
9065,Belmont Airport,Lake Macquarie,Australia,BEO
9068,Brampton Island,Brampton Island,Australia,BMP
9084,Fort McMurray - Mildred Lake Airport,Fort McMurray,Canada,NML
9088,Cochrane,Cochrane,Canada,YCN
9089,Aeroporto Estadual Arthur Siqueira,Braganca Paulista,Brazil,BJP
